filename,device
./dataset_libritts/3331/159605/3331_159605_000008_000004.wav,0
./dataset_libritts/3331/159605/3331_159605_000044_000001.wav,2
./dataset_libritts/3331/159605/3331_159605_000090_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000049_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000062_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000037_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000073_000000.wav,5
./dataset_libritts/3331/159609/3331_159609_000055_000001.wav,0
./dataset_libritts/3331/159609/3331_159609_000037_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000000_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000062_000000.wav,5
./dataset_libritts/3331/159609/3331_159609_000019_000000.wav,3
./dataset_libritts/3331/159609/3331_159609_000023_000003.wav,1
./dataset_libritts/3331/159609/3331_159609_000005_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000041_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000023_000000.wav,3
./dataset_libritts/3331/159609/3331_159609_000024_000000.wav,0
./dataset_libritts/3331/159609/3331_159609_000035_000000.wav,0
./dataset_libritts/3331/159609/3331_159609_000002_000001.wav,3
./dataset_libritts/3331/159609/3331_159609_000029_000000.wav,5
./dataset_libritts/3331/159609/3331_159609_000007_000001.wav,1
./dataset_libritts/3331/159609/3331_159609_000030_000001.wav,3
./dataset_libritts/3331/159609/3331_159609_000021_000001.wav,1
./dataset_libritts/3331/159609/3331_159609_000016_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000018_000000.wav,3
./dataset_libritts/3331/159609/3331_159609_000004_000000.wav,0
./dataset_libritts/3331/159609/3331_159609_000022_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000015_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000009_000000.wav,1
./dataset_libritts/3331/159609/3331_159609_000001_000002.wav,4
./dataset_libritts/3331/159609/3331_159609_000010_000000.wav,0
./dataset_libritts/3331/159609/3331_159609_000001_000003.wav,2
./dataset_libritts/3331/159609/3331_159609_000059_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000054_000001.wav,5
./dataset_libritts/3331/159609/3331_159609_000036_000000.wav,3
./dataset_libritts/3331/159609/3331_159609_000045_000002.wav,4
./dataset_libritts/3331/159609/3331_159609_000031_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000006_000001.wav,4
./dataset_libritts/3331/159609/3331_159609_000042_000001.wav,0
./dataset_libritts/3331/159609/3331_159609_000064_000002.wav,1
./dataset_libritts/3331/159609/3331_159609_000017_000000.wav,2
./dataset_libritts/3331/159609/3331_159609_000039_000000.wav,4
./dataset_libritts/3331/159609/3331_159609_000056_000002.wav,4
./dataset_libritts/3331/159609/3331_159609_000056_000000.wav,1
./dataset_libritts/3331/159609/3331_159609_000028_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000036_000001.wav,3
./dataset_libritts/3997/180294/3997_180294_000048_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000063_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000036_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000010_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000027_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000036_000002.wav,2
./dataset_libritts/3997/180294/3997_180294_000072_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000036_000003.wav,1
./dataset_libritts/3997/180294/3997_180294_000027_000001.wav,0
./dataset_libritts/3997/180294/3997_180294_000022_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000015_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000040_000001.wav,0
./dataset_libritts/3997/180294/3997_180294_000022_000001.wav,3
./dataset_libritts/3997/180294/3997_180294_000022_000003.wav,0
./dataset_libritts/3997/180294/3997_180294_000066_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000051_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000036_000005.wav,0
./dataset_libritts/3997/180294/3997_180294_000028_000001.wav,0
./dataset_libritts/3997/180294/3997_180294_000056_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000003_000001.wav,1
./dataset_libritts/3997/180294/3997_180294_000056_000001.wav,1
./dataset_libritts/3997/180294/3997_180294_000028_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000039_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000056_000003.wav,1
./dataset_libritts/3997/180294/3997_180294_000047_000001.wav,5
./dataset_libritts/3997/180294/3997_180294_000025_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000012_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000047_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000070_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000028_000003.wav,5
./dataset_libritts/3997/180294/3997_180294_000028_000007.wav,1
./dataset_libritts/3997/180294/3997_180294_000017_000001.wav,5
./dataset_libritts/3997/180294/3997_180294_000069_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000020_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000028_000006.wav,2
./dataset_libritts/3997/180294/3997_180294_000042_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000053_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000028_000004.wav,2
./dataset_libritts/3997/180294/3997_180294_000006_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000028_000005.wav,1
./dataset_libritts/3997/180294/3997_180294_000023_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000014_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000041_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000008_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000050_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000005_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000023_000002.wav,2
./dataset_libritts/3997/180294/3997_180294_000032_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000037_000001.wav,2
./dataset_libritts/3997/180294/3997_180294_000055_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000062_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000026_000002.wav,1
./dataset_libritts/3997/180294/3997_180294_000037_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000011_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000026_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000044_000000.wav,3
./dataset_libritts/3997/180294/3997_180294_000026_000001.wav,5
./dataset_libritts/3997/180294/3997_180294_000058_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000068_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000021_000001.wav,1
./dataset_libritts/3997/180294/3997_180294_000016_000000.wav,0
./dataset_libritts/3997/180294/3997_180294_000043_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000052_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000065_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000007_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000065_000001.wav,1
./dataset_libritts/3997/180294/3997_180294_000071_000002.wav,4
./dataset_libritts/3997/180294/3997_180294_000060_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000057_000000.wav,1
./dataset_libritts/3997/180294/3997_180294_000002_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000029_000001.wav,3
./dataset_libritts/3997/180294/3997_180294_000029_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000024_000000.wav,4
./dataset_libritts/3997/180294/3997_180294_000013_000000.wav,5
./dataset_libritts/3997/180294/3997_180294_000046_000000.wav,2
./dataset_libritts/3997/180294/3997_180294_000071_000000.wav,3
./dataset_libritts/3997/182399/3997_182399_000006_000003.wav,4
./dataset_libritts/3997/182399/3997_182399_000006_000002.wav,0
./dataset_libritts/3997/182399/3997_182399_000006_000001.wav,5
./dataset_libritts/3997/182399/3997_182399_000025_000001.wav,2
./dataset_libritts/3997/182399/3997_182399_000012_000000.wav,3
./dataset_libritts/3997/182399/3997_182399_000022_000000.wav,2
./dataset_libritts/3997/182399/3997_182399_000015_000000.wav,1
./dataset_libritts/3997/182399/3997_182399_000027_000004.wav,0
./dataset_libritts/3997/182399/3997_182399_000018_000000.wav,0
./dataset_libritts/3997/182399/3997_182399_000004_000001.wav,2
./dataset_libritts/3997/182399/3997_182399_000004_000000.wav,5
./dataset_libritts/3997/182399/3997_182399_000018_000001.wav,3
./dataset_libritts/3997/182399/3997_182399_000027_000003.wav,0
./dataset_libritts/3997/182399/3997_182399_000027_000002.wav,5
./dataset_libritts/3997/182399/3997_182399_000001_000000.wav,0
./dataset_libritts/3997/182399/3997_182399_000002_000000.wav,3
./dataset_libritts/3997/182399/3997_182399_000029_000001.wav,1
./dataset_libritts/3997/182399/3997_182399_000029_000000.wav,1
./dataset_libritts/3997/182399/3997_182399_000002_000001.wav,3
./dataset_libritts/3997/182399/3997_182399_000013_000000.wav,4
./dataset_libritts/3997/182399/3997_182399_000002_000002.wav,1
./dataset_libritts/3997/182399/3997_182399_000016_000001.wav,5
./dataset_libritts/3997/182399/3997_182399_000016_000000.wav,3
./dataset_libritts/3997/182399/3997_182399_000021_000000.wav,5
./dataset_libritts/3997/182399/3997_182399_000030_000000.wav,4
./dataset_libritts/3997/182399/3997_182399_000007_000000.wav,4
./dataset_libritts/3997/182399/3997_182399_000000_000000.wav,2
./dataset_libritts/3997/182399/3997_182399_000011_000002.wav,3
./dataset_libritts/3997/182399/3997_182399_000011_000000.wav,4
./dataset_libritts/3997/182399/3997_182399_000011_000001.wav,2
./dataset_libritts/3997/182399/3997_182399_000014_000000.wav,0
./dataset_libritts/3997/182399/3997_182399_000014_000001.wav,4
./dataset_libritts/3997/182399/3997_182399_000014_000003.wav,0
./dataset_libritts/3997/180297/3997_180297_000017_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000020_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000042_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000053_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000031_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000006_000000.wav,5
./dataset_libritts/3997/180297/3997_180297_000034_000005.wav,0
./dataset_libritts/3997/180297/3997_180297_000034_000004.wav,4
./dataset_libritts/3997/180297/3997_180297_000056_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000003_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000039_000002.wav,4
./dataset_libritts/3997/180297/3997_180297_000039_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000028_000002.wav,5
./dataset_libritts/3997/180297/3997_180297_000032_000008.wav,5
./dataset_libritts/3997/180297/3997_180297_000025_000001.wav,0
./dataset_libritts/3997/180297/3997_180297_000034_000002.wav,5
./dataset_libritts/3997/180297/3997_180297_000012_000000.wav,5
./dataset_libritts/3997/180297/3997_180297_000047_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000032_000009.wav,0
./dataset_libritts/3997/180297/3997_180297_000009_000001.wav,5
./dataset_libritts/3997/180297/3997_180297_000033_000002.wav,5
./dataset_libritts/3997/180297/3997_180297_000015_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000040_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000033_000003.wav,4
./dataset_libritts/3997/180297/3997_180297_000009_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000018_000000.wav,5
./dataset_libritts/3997/180297/3997_180297_000009_000002.wav,3
./dataset_libritts/3997/180297/3997_180297_000033_000001.wav,4
./dataset_libritts/3997/180297/3997_180297_000051_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000004_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000033_000000.wav,5
./dataset_libritts/3997/180297/3997_180297_000048_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000054_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000010_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000027_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000045_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000030_000009.wav,4
./dataset_libritts/3997/180297/3997_180297_000059_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000010_000001.wav,5
./dataset_libritts/3997/180297/3997_180297_000060_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000057_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000002_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000035_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000035_000001.wav,2
./dataset_libritts/3997/180297/3997_180297_000035_000003.wav,0
./dataset_libritts/3997/180297/3997_180297_000024_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000013_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000046_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000021_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000043_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000035_000005.wav,2
./dataset_libritts/3997/180297/3997_180297_000052_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000007_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000030_000001.wav,4
./dataset_libritts/3997/180297/3997_180297_000035_000004.wav,5
./dataset_libritts/3997/180297/3997_180297_000049_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000055_000001.wav,2
./dataset_libritts/3997/180297/3997_180297_000055_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000037_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000000_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000032_000005.wav,3
./dataset_libritts/3997/180297/3997_180297_000032_000007.wav,0
./dataset_libritts/3997/180297/3997_180297_000037_000002.wav,2
./dataset_libritts/3997/180297/3997_180297_000026_000000.wav,2
./dataset_libritts/3997/180297/3997_180297_000044_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000023_000000.wav,0
./dataset_libritts/3997/180297/3997_180297_000014_000000.wav,1
./dataset_libritts/3997/180297/3997_180297_000041_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000014_000001.wav,4
./dataset_libritts/3997/180297/3997_180297_000032_000003.wav,5
./dataset_libritts/3997/180297/3997_180297_000005_000001.wav,3
./dataset_libritts/3997/180297/3997_180297_000019_000000.wav,3
./dataset_libritts/3997/180297/3997_180297_000050_000000.wav,4
./dataset_libritts/3997/180297/3997_180297_000005_000000.wav,0
./dataset_libritts/2414/128292/2414_128292_000031_000001.wav,3
./dataset_libritts/2414/128292/2414_128292_000017_000002.wav,5
./dataset_libritts/2414/128292/2414_128292_000031_000000.wav,2
./dataset_libritts/2414/128292/2414_128292_000017_000000.wav,0
./dataset_libritts/2414/128292/2414_128292_000003_000000.wav,1
./dataset_libritts/2414/128292/2414_128292_000018_000000.wav,2
./dataset_libritts/2414/128292/2414_128292_000022_000001.wav,4
./dataset_libritts/2414/128292/2414_128292_000010_000001.wav,4
./dataset_libritts/2414/128292/2414_128292_000027_000000.wav,3
./dataset_libritts/2414/128292/2414_128292_000010_000000.wav,4
./dataset_libritts/2414/128292/2414_128292_000001_000000.wav,4
./dataset_libritts/2414/128292/2414_128292_000001_000001.wav,0
./dataset_libritts/2414/128292/2414_128292_000013_000000.wav,2
./dataset_libritts/2414/128292/2414_128292_000024_000000.wav,5
./dataset_libritts/2414/128292/2414_128292_000016_000003.wav,0
./dataset_libritts/2414/128292/2414_128292_000016_000002.wav,1
./dataset_libritts/2414/128292/2414_128292_000030_000000.wav,5
./dataset_libritts/2414/128291/2414_128291_000010_000000.wav,2
./dataset_libritts/2414/128291/2414_128291_000010_000002.wav,3
./dataset_libritts/2414/128291/2414_128291_000036_000000.wav,4
./dataset_libritts/2414/128291/2414_128291_000015_000001.wav,3
./dataset_libritts/2414/128291/2414_128291_000009_000000.wav,2
./dataset_libritts/2414/128291/2414_128291_000009_000001.wav,2
./dataset_libritts/2414/128291/2414_128291_000015_000000.wav,1
./dataset_libritts/2414/128291/2414_128291_000025_000000.wav,5
./dataset_libritts/2414/128291/2414_128291_000008_000000.wav,2
./dataset_libritts/2414/128291/2414_128291_000008_000001.wav,4
./dataset_libritts/2414/128291/2414_128291_000011_000001.wav,0
./dataset_libritts/2414/128291/2414_128291_000016_000000.wav,3
./dataset_libritts/2414/159411/2414_159411_000007_000001.wav,5
./dataset_libritts/2414/159411/2414_159411_000007_000006.wav,5
./dataset_libritts/2414/159411/2414_159411_000007_000005.wav,3
./dataset_libritts/2414/159411/2414_159411_000007_000004.wav,1
./dataset_libritts/2414/159411/2414_159411_000005_000001.wav,0
./dataset_libritts/2414/159411/2414_159411_000011_000005.wav,4
./dataset_libritts/2414/159411/2414_159411_000011_000000.wav,5
./dataset_libritts/2414/159411/2414_159411_000003_000000.wav,1
./dataset_libritts/2414/159411/2414_159411_000011_000009.wav,1
./dataset_libritts/2414/159411/2414_159411_000011_000008.wav,2
./dataset_libritts/2414/159411/2414_159411_000010_000001.wav,5
./dataset_libritts/2414/159411/2414_159411_000004_000001.wav,4
./dataset_libritts/2414/159411/2414_159411_000009_000002.wav,4
./dataset_libritts/2414/159411/2414_159411_000009_000001.wav,3
